"mean","sd","2.5%","50%","97.5%","Rhat"
-0.0935481481052257,0.30724425200624,-0.708059557096223,-0.0918992371131164,0.508588433994538,1.00047266716571
-0.00808675145020804,0.314447522436606,-0.614279324012343,-0.0108355490615483,0.622955676540435,1.00058817641828
-0.702988253262069,0.399729204013125,-1.4720277259499,-0.709427807234919,0.098572083903772,1.00044989232436
-1.47731889893747,0.351631082425714,-2.17160906185763,-1.48053258659829,-0.796098719759218,1.00049706515864
0.41974233486897,0.354092104215029,-0.241175295943834,0.414501569922874,1.12496409257256,1.00064507986055
-0.309978011507916,0.31328990211531,-0.941389403962065,-0.311420795166888,0.301679127501352,1.00069436237024
0.589287552030817,0.411236216426379,-0.214005877633161,0.586606381386587,1.37900721717547,0.99977066665652
0.0241391074840225,0.348216850763386,-0.647933983231828,0.0271676792520285,0.699407344968918,0.999923654772052
0.577154444008326,0.42107928297501,-0.238944537320634,0.580109845147376,1.37151437596512,0.999692504704068
0.481722212583314,0.344710433036801,-0.192126915452902,0.484970444377223,1.15246375775989,1.0011307585526
-0.216454789968223,0.311209772841472,-0.816409363080747,-0.220262408090851,0.392097737598591,0.999981997395457
-0.0737919751902482,0.313191177664276,-0.683732347066335,-0.0738012282443795,0.523365582062957,0.999446055385062
0.148387009518288,0.418489687578672,-0.66065771595373,0.141342727210456,0.972516064257198,1.00057216464985
0.497246770106516,0.359510939762924,-0.207893137582179,0.503629410638301,1.1822683383924,0.999929557935796
