"mean","sd","2.5%","50%","97.5%","Rhat"
1.08572878295658,0.352970679651985,0.388968573666627,1.08225296672725,1.79827109138365,0.999809721333642
1.2690626338994,0.35369785106698,0.585872456570336,1.26918300537293,1.9646320887012,1.00002154296625
-0.842624187735352,0.408728843232588,-1.62663502613238,-0.848903653200214,-0.0415413054742692,1.00228805171748
-1.87534885454962,0.395890614314862,-2.62923705008681,-1.87503638563633,-1.09665028038866,1.00206560994767
-0.293403176457691,0.346184657933168,-0.983386154817298,-0.290574720254558,0.373058231062887,0.99933231441948
-1.63908221664859,0.352375166894771,-2.30285222018679,-1.63247093103232,-0.954710913633588,0.999554312643891
0.665057972144873,0.443114145355396,-0.192913043381038,0.66424391391336,1.55888899978414,0.999588212288215
0.375075591890129,0.431647391452821,-0.464629588985358,0.380378558822407,1.18987084504954,0.999792994244605
0.206798134649018,0.424581321924022,-0.649401481513824,0.205025279695385,1.0356053536265,1.00038992666313
0.538169031356374,0.406038373788921,-0.250299601665754,0.53914521017225,1.33172978158827,1.0000816986441
0.238556363577699,0.358090093184596,-0.489569148397572,0.239580298509167,0.936587046373241,0.999295952103071
-0.403149555999948,0.354387134672444,-1.08846620505338,-0.405123692670028,0.303238244913046,0.999775875957622
0.130720834463218,0.442563437492985,-0.735489973723607,0.125920321713801,1.01160726199974,1.00136284557475
0.802272147360774,0.410262970393762,-0.000711898188221685,0.805729919423811,1.59133697959716,1.00039833109688
