# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=9
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=618887279
# chain_id=3
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,mu
-11.6981,0.987883,0.919271,2,3,0,0.451493
-12.4823,0.793691,1.43161,2,3,0,0.651591
-13.0252,0.770298,1.42735,1,1,0,0.732279
-12.4444,1,1.34999,1,1,0,0.645121
-11.6954,1,2.13723,1,1,0,0.261251
-11.6954,2.56278e-13,3.36467,1,1,0,0.261251
-11.7911,0.928699,0.576116,3,5,0,0.491607
-11.6358,1,0.777077,2,3,0,0.410056
-13.0996,0.679261,1.22066,2,3,0,0.742022
-12.353,1,0.949558,1,1,0,0.628888
-13.5009,0.654731,1.482,2,3,0,0.790846
-11.9112,1,1.09542,2,3,0,0.18107
-11.9112,0.84307,1.69957,2,3,0,0.18107
-12.171,0.935102,1.87958,2,3,0,0.593271
-12.171,0.406319,2.52228,1,1,0,0.593271
-12.1653,1,1.10965,1,1,0,0.592079
-12.0017,0.969106,1.70488,2,3,0,0.156866
-11.688,1,2.44499,1,1,0,0.44608
-12.2002,0.187183,3.72361,1,1,0,0.599332
-12.2002,0.937815,1.05919,1,1,0,0.599332
-11.9496,1,1.42005,2,3,0,0.540933
-13.9187,0.11571,2.15448,1,1,0,-0.125092
-13.6537,1,0.541907,1,1,0,-0.0966978
-13.3983,0.994548,0.822631,3,7,0,0.778907
-11.7552,0.902485,1.23,2,3,0,0.233627
-12.2617,0.757624,1.52407,1,1,0,0.0997145
-11.7473,1,1.41297,1,1,0,0.236925
-11.648,1,2.11726,1,1,0,0.420326
-11.653,0.336182,3.16023,2,3,0,0.287254
-11.7076,0.979142,1.27988,1,1,0,0.255016
-11.6493,1,1.83152,1,1,0,0.290019
-11.6493,0.35731,2.72002,1,1,0,0.290019
-11.9952,0.919981,1.16273,2,3,0,0.158498
-12.9986,0.596166,1.47811,1,1,0,-0.017373
-12.4092,1,1.00865,1,1,0,0.0723842
-12.4092,0.402583,1.4911,2,3,0,0.0723842
-12.1444,1,0.707066,1,1,0,0.123741
-12.622,0.884583,1.0432,1,1,0,0.0370363
-11.638,0.921921,1.23455,2,3,0,0.412046
-11.638,0.169186,1.56444,1,1,0,0.412046
-11.6096,0.99625,0.486174,3,7,0,0.337235
-11.6072,0.99914,0.708585,2,3,0,0.365709
-11.627,0.994221,1.03492,2,3,0,0.310069
-11.6629,0.988555,1.49309,2,3,0,0.280432
-11.6629,0.525906,2.12527,1,1,0,0.280432
-11.6629,0.216347,1.2961,2,3,0,0.280432
-12.5301,0.969571,0.452043,3,7,0,0.659557
-11.7164,0.989725,0.621976,3,5,0,0.250723
-11.6531,0.887675,0.885147,2,3,0,0.287221
-11.644,0.985678,1.04569,2,3,0,0.417099
-11.6497,0.96712,1.47011,2,3,0,0.289708
-11.6497,0.802493,1.99412,1,1,0,0.289708
-11.7725,0.889117,2.01462,1,1,0,0.226765
-11.7725,0.137312,2.37198,1,1,0,0.226765
-12.0004,0.918885,0.741937,3,7,0,0.55418
-11.7855,0.906771,0.922715,3,7,0,0.221803
-11.6434,1,1.1216,2,3,0,0.416683
-11.6434,0.211958,1.60127,1,1,0,0.416683
-11.8315,0.966963,0.58098,3,7,0,0.205617
-11.8915,0.884497,0.783205,2,3,0,0.524527
-12.3181,0.919336,0.913988,1,1,0,0.622433
-11.7639,1,1.131,1,1,0,0.48124
-12.0681,0.83141,1.60394,1,1,0,0.570544
-11.6234,1,1.70251,1,1,0,0.397158
-11.6075,1,2.40475,1,1,0,0.344331
-11.6075,1.28152e-06,3.38824,1,1,0,0.344331
-11.6901,0.99037,0.882886,2,3,0,0.264118
-12.964,0.716372,1.22533,2,3,0,-0.0127163
-12.1527,1,1.07263,1,1,0,0.121969
-11.9381,0.771542,1.50824,2,3,0,0.537802
-11.9381,0.269911,1.44731,1,1,0,0.537802
-12.0724,0.987801,0.605228,3,7,0,0.139804
-11.9425,1,0.83271,1,1,0,0.17233
-12.6081,0.934871,1.16638,2,3,0,0.672131
-12.0732,1,1.46492,1,1,0,0.571719
-12.0732,1.48038e-06,2.04337,1,1,0,0.571719
-12.0276,0.99652,0.557867,2,3,0,0.560916
-11.9081,1,0.774495,1,1,0,0.529397
-11.6896,0.969143,1.07898,2,3,0,0.264406
-11.7131,0.988739,1.42707,1,1,0,0.252303
-14.0435,0.1251,1.94434,1,1,0,0.84924
-11.834,1,0.662418,3,7,0,0.204795
-11.6605,0.962741,0.919304,2,3,0,0.429351
-11.7167,0.981092,1.1998,1,1,0,0.460774
-11.7167,0.19565,1.60944,1,1,0,0.460774
-11.6113,0.984716,0.621747,3,7,0,0.378138
-11.6113,0.89156,0.838955,2,3,0,0.378138
-11.6113,0.30916,0.975936,2,3,0,0.378138
-12.7077,0.965815,0.4551,3,7,0,0.687474
-13.0047,0.97548,0.595099,1,1,0,0.729554
-11.608,0.92569,0.788673,2,3,0,0.342291
-11.7499,0.963309,0.965741,2,3,0,0.475535
-11.6975,1,1.25198,1,1,0,0.451218
-11.7131,0.901714,1.71501,2,3,0,0.459039
-11.7131,0.0167093,2.01553,1,1,0,0.459039
-11.6166,0.996105,0.608069,2,3,0,0.387958
-11.7545,0.986017,0.827422,3,7,0,0.233944
-11.6119,1,1.10669,2,3,0,0.331823
-11.6119,0.886321,1.50949,1,1,0,0.331823
-11.6119,0.320811,1.72952,1,1,0,0.331823
-12.0862,0.951939,0.841383,2,3,0,0.574702
-11.8436,1,1.06528,1,1,0,0.509718
-11.8416,1,1.44797,2,3,0,0.202305
-11.8416,0.253001,1.96471,1,1,0,0.202305
-11.771,1,0.870223,1,1,0,0.227347
-11.6457,1,1.18041,2,3,0,0.418468
-11.7513,0.938318,1.59845,1,1,0,0.476085
-11.7513,0.407134,1.97188,1,1,0,0.476085
-11.8514,0.990491,1.10697,2,3,0,0.512213
-12.7764,0.622131,1.47465,1,1,0,0.697667
-11.7375,0.830008,1.14045,2,3,0,0.470224
-12.6413,0.776436,1.19837,2,3,0,0.0340232
-13.9607,0.885306,1.16392,2,3,0,-0.129433
-11.6813,0.88281,1.32542,2,3,0,0.269049
-11.6813,0.483655,1.50281,2,3,0,0.269049
-12.146,0.851642,0.9536,2,3,0,0.587955
-12.5894,0.894232,1.03367,1,1,0,0.669163
-11.6742,1,1.19107,2,3,0,0.438117
-11.6742,0.323453,1.59723,1,1,0,0.438117
-11.6077,1,0.808673,2,3,0,0.367769
-11.7729,0.969553,1.08385,2,3,0,0.226604
-11.7073,0.984831,1.38866,2,3,0,0.456198
-17.5394,0.0106893,1.81609,1,1,0,1.12575
-16.64,1,0.593072,1,1,0,1.06499
-15.4947,1,0.793106,2,3,0,0.979099
-11.9528,1,1.05905,2,3,0,0.541797
-11.8727,0.985592,1.41212,2,3,0,0.518876
-11.6517,1,1.8424,1,1,0,0.423133
-11.7524,0.867136,2.44973,1,1,0,0.476562
-11.7524,0.00738196,2.69993,1,1,0,0.476562
-11.7524,0.765277,0.893772,2,3,0,0.476562
-12.34,0.630055,0.856251,3,7,0,0.626496
-11.664,1,0.679725,2,3,0,0.431706
-11.735,0.959436,0.902804,2,3,0,0.242225
-12.4214,0.812581,1.13203,1,1,0,0.0702373
-11.6238,1,1.15752,2,3,0,0.313739
-11.6238,0.141237,1.5323,1,1,0,0.313739
-11.7242,0.965115,0.62188,2,3,0,0.464261
-12.5027,0.928307,0.784851,2,3,0,0.655018
-11.8314,0.854658,0.940826,2,3,0,0.205651
-11.7372,0.960623,1.01902,2,3,0,0.47011
-12.0057,0.942335,1.27464,2,3,0,0.155861
-11.6646,0.995571,1.55361,2,3,0,0.432054
-11.6646,0.12696,2.03353,1,1,0,0.432054
-11.6319,0.998497,0.820772,2,3,0,0.406369
-12.5366,0.807897,1.07879,2,3,0,0.660629
-11.9866,0.851834,1.09552,2,3,0,0.160681
-12.3131,0.898285,1.18007,1,1,0,0.0898692
-11.7639,0.675511,1.35238,2,3,0,0.481207
-11.6781,1,1.1497,2,3,0,0.270903
-11.6243,1,1.50832,2,3,0,0.313154
-11.6243,0.343345,1.97641,1,1,0,0.313154
-11.7064,0.972589,1.0808,2,3,0,0.455751
-12.2843,0.775657,1.36501,1,1,0,0.616008
-13.6674,0.774107,1.32713,2,3,0,0.809569
-13.6674,0.889511,1.28782,1,1,0,0.809569
-11.7759,0.999631,1.45504,2,3,0,0.485915
-11.7759,0.0802858,1.89902,1,1,0,0.485915
-11.7064,0.99183,0.741233,3,7,0,0.255626
-11.7013,1,0.957856,1,1,0,0.258189
-12.791,0.740376,1.24968,2,3,0,0.6998
-11.9078,1,1.16104,1,1,0,0.529293
-11.6558,0.992862,1.51243,2,3,0,0.426082
-11.6106,1,1.9498,1,1,0,0.33481
-11.6106,1.73665e-14,2.5343,1,1,0,0.33481
-11.6448,0.987656,0.90352,2,3,0,0.417769
-11.8922,0.957386,1.15639,2,3,0,0.186601
-11.8922,0.16048,1.42201,1,1,0,0.186601
-11.6421,0.993169,0.627754,2,3,0,0.295788
-12.061,0.886127,0.808492,2,3,0,0.568889
-12.1661,0.979816,0.907071,1,1,0,0.592231
-11.6159,1,1.14642,2,3,0,0.386809
-11.6469,0.984008,1.48523,1,1,0,0.419435
-12.3911,0.536386,1.88347,1,1,0,0.0755919
-11.9532,0.931942,1.35218,2,3,0,0.169452
-11.9782,0.98491,1.60408,1,1,0,0.162848
-11.9782,0.00247166,2.03325,1,1,0,0.162848
-11.7819,0.891857,0.745739,2,3,0,0.488182
-11.8492,0.996274,0.841249,2,3,0,0.511514
-11.6148,1,1.08149,2,3,0,0.385039
-11.9474,0.858301,1.39547,1,1,0,0.540343
-11.6062,1,1.5065,1,1,0,0.356817
-11.6062,0.588744,1.94064,1,1,0,0.356817
-11.6941,0.954661,1.49572,1,1,0,0.449415
-11.7298,0.972541,1.8193,1,1,0,0.466809
-13.2022,0.169343,2.26084,1,1,0,-0.0437275
-13.718,0.87725,1.03742,1,1,0,-0.103748
-15.6196,0.55467,1.14611,1,1,0,-0.277679
-14.0163,1,0.8499,1,1,0,-0.135128
-11.6094,0.985621,1.09226,2,3,0,0.373638
-11.9864,0.893635,1.37782,2,3,0,0.160752
-12.1153,0.976478,1.55106,2,3,0,0.581245
-12.1153,0.0742088,1.93177,1,1,0,0.581245
-11.9936,0.980509,0.797391,2,3,0,0.552461
-11.8271,1,0.99842,1,1,0,0.504277
-11.6088,0.979241,1.2791,2,3,0,0.371694
-12.3303,0.648032,1.59635,1,1,0,0.624693
-11.6504,1,1.33158,1,1,0,0.422158
-11.6504,0.619758,1.70266,1,1,0,0.422158
-11.6767,0.988378,1.37324,1,1,0,0.439616
-11.8657,0.875098,1.72979,1,1,0,0.516719
-12.8815,0.42124,1.89924,1,1,0,0.7127
-11.6979,1,1.20753,2,3,0,0.451403
-11.6979,0.00985627,1.54083,1,1,0,0.451403
-11.6375,0.997706,0.599482,2,3,0,0.411636
-11.6297,0.997566,0.763133,3,7,0,0.307196
-11.8128,0.941241,0.970452,2,3,0,0.499388
-11.8189,0.99811,1.15295,1,1,0,0.501471
-12.2033,0.823142,1.46477,1,1,0,0.599976
-12.2749,0.962227,1.51037,1,1,0,0.614196
-12.0172,1,1.83648,1,1,0,0.558361
-11.6416,1,2.33351,1,1,0,0.415135
-11.6416,3.31552e-06,2.96258,1,1,0,0.415135
-12.0209,0.818046,1.15502,2,3,0,0.559259
-11.9634,1,1.18399,2,3,0,0.544624
-11.7166,0.990469,1.50305,2,3,0,0.460726
-11.7166,0.161818,1.8853,1,1,0,0.460726
-11.8018,0.935586,0.894924,2,3,0,0.215845
-12.2423,0.891196,1.05283,1,1,0,0.103535
-11.6065,1,1.17537,2,3,0,0.350705
-11.9674,0.827904,1.48905,1,1,0,0.165661
-11.9218,1,1.54283,2,3,0,0.533295
-11.6208,1,1.9521,1,1,0,0.393856
-11.6208,0.627698,2.46797,1,1,0,0.393856
-11.6208,0.45856,2.02591,1,1,0,0.393856
-12.286,0.745273,1.3686,1,1,0,0.616348
-12.286,0.383953,1.28882,1,1,0,0.616348
-11.8362,0.990362,0.800583,2,3,0,0.507306
-12.3663,0.960772,1.0005,2,3,0,0.631314
-11.8282,1,1.20767,1,1,0,0.504636
-11.6684,1,1.52385,1,1,0,0.434547
-11.6684,0.477967,1.92132,1,1,0,0.434547
-11.6423,1,1.33311,2,3,0,0.295624
-11.6423,0.477544,1.67992,1,1,0,0.295624
-11.8987,0.940109,1.16668,2,3,0,0.184701
-11.8987,0.700235,1.37266,1,1,0,0.184701
-11.7643,1,1.22934,1,1,0,0.229956
-12.1695,0.500828,1.54702,2,3,0,0.592957
-13.309,0.719829,1.10578,1,1,0,0.768221
-12.4689,1,1.01336,1,1,0,0.649315
-12.4689,0.492878,1.2742,1,1,0,0.649315
-11.9906,1,0.904366,1,1,0,0.551689
-12.9883,0.737812,1.13652,1,1,0,0.72735
-12.0978,1,1.0633,1,1,0,0.577351
-11.7264,1,1.33493,1,1,0,0.465297
-11.7193,1,1.67476,1,1,0,0.46198
-12.5013,0.443336,2.0996,1,1,0,0.654784
-12.5013,0.638221,1.41346,1,1,0,0.654784
-11.6077,1,1.18371,2,3,0,0.367957
-11.6077,0.791951,1.48321,1,1,0,0.367957
-11.6108,0.998431,1.47405,1,1,0,0.377051
-11.6546,0.965514,1.84187,1,1,0,0.42524
-11.6546,0.0604868,2.2176,1,1,0,0.42524
-12.483,0.782862,0.981211,2,3,0,0.0596516
-12.5392,0.987692,0.966043,1,1,0,0.0503044
-11.6291,0.820125,1.19203,2,3,0,0.30786
-11.7206,0.980423,1.22242,2,3,0,0.462589
-11.6069,1,1.49488,2,3,0,0.347216
-11.6814,0.940643,1.86663,1,1,0,0.442343
-11.6814,0.0146186,2.18263,1,1,0,0.442343
-11.6064,0.998115,0.92639,2,3,0,0.359512
-11.6358,0.98907,1.15405,2,3,0,0.410094
-11.6358,0.675767,1.4226,1,1,0,0.410094
-11.6671,0.887234,1.24596,2,3,0,0.433667
-12.1494,0.806681,1.37389,1,1,0,0.588688
-11.9469,0.976292,1.38768,2,3,0,0.171154
-11.6134,1,1.68451,1,1,0,0.382566
-11.8024,0.822021,2.09679,1,1,0,0.495701
-11.8024,0.281415,2.1518,1,1,0,0.495701
-11.6547,1,1.23194,2,3,0,0.286084
-11.621,0.93995,1.53267,2,3,0,0.394093
-12.9615,0.364472,1.78633,1,1,0,-0.0123779
-12.9192,1,1.12119,1,1,0,-0.00657957
-11.6445,1,1.39374,1,1,0,0.293803
-11.6476,0.955928,1.73145,2,3,0,0.291344
-11.6476,7.00768e-07,2.05063,1,1,0,0.291344
-11.6162,0.992138,0.874028,2,3,0,0.387229
-11.658,0.985688,1.07645,2,3,0,0.283746
-11.658,0.617609,1.31588,1,1,0,0.283746
-12.0926,0.874375,1.08667,2,3,0,0.576169
-11.73,1,1.17951,2,3,0,0.466926
-11.7568,0.434149,1.46248,2,3,0,0.233005
-11.8683,0.974293,0.995021,1,1,0,0.193839
-12.8772,0.86314,1.20018,2,3,0,-0.000738657
-12.8772,0.213221,1.28655,1,1,0,-0.000738657
-12.5331,1,0.694551,3,7,0,0.660045
-12.4917,1,0.860505,1,1,0,0.653175
-11.8243,1,1.06548,2,3,0,0.208028
-11.6435,0.540881,1.31849,2,3,0,0.294635
-13.749,0.625962,1.00723,2,3,0,-0.107115
-12.6365,1,0.841814,1,1,0,0.0347724
-12.8829,0.938936,1.04112,1,1,0,-0.00153976
-12.1002,1,1.20732,1,1,0,0.133466
-12.2351,0.854083,1.49156,2,3,0,0.606397
-12.3374,0.773423,1.58184,2,3,0,0.62602
-11.6652,1,1.54227,1,1,0,0.432436
-14.0028,0.135661,1.90308,1,1,0,-0.133751
-13.7509,1,0.956938,1,1,0,-0.107311
-12.5931,1,1.18089,1,1,0,0.0416041
-13.972,0.50151,1.45644,1,1,0,-0.130597
-11.8517,1,1.07232,2,3,0,0.199031
-11.8517,0.0586841,1.32195,1,1,0,0.199031
-11.783,1,0.617115,1,1,0,0.222765
-11.795,0.998357,0.760906,1,1,0,0.218312
-11.6823,0.968439,0.936093,2,3,0,0.442897
-11.8831,0.942684,1.11616,1,1,0,0.522043
-11.8462,1,1.29556,1,1,0,0.510569
-11.9108,0.987351,1.59409,2,3,0,0.53015
-11.9108,0.154643,1.93514,1,1,0,0.53015
-11.669,0.967794,1.00287,2,3,0,0.276468
-12.5122,0.790014,1.1935,2,3,0,0.656594
-12.5122,0.41304,1.18448,1,1,0,0.656594
-12.0736,1,0.801012,1,1,0,0.571806
-12.1687,0.992825,0.984593,2,3,0,0.592784
-12.8894,0.782545,1.20082,1,1,0,0.713802
-12.0669,1,1.18278,1,1,0,0.570254
-12.0693,0.999601,1.45197,2,3,0,0.14054
-11.6277,1,1.78075,1,1,0,0.309358
-11.8587,0.771101,2.18372,1,1,0,0.514536
-11.7971,1,2.12476,1,1,0,0.493791
-11.7971,0.0913256,2.60363,1,1,0,0.493791
-11.9282,0.95069,1.27831,1,1,0,0.535077
-12.9791,0.5763,1.49089,1,1,0,0.726107
-11.6086,1,1.19379,2,3,0,0.371286
-11.8491,0.885739,1.4624,1,1,0,0.511488
-12.5605,0.757977,1.59702,2,3,0,0.0468427
-12.5605,0.830939,1.53459,1,1,0,0.0468427
-11.9497,1,1.58618,2,3,0,0.170375
-11.9497,0.00564019,1.9404,1,1,0,0.170375
-11.7043,0.933452,0.881284,2,3,0,0.454703
-11.6101,0.999634,1.00926,2,3,0,0.375336
-11.712,0.907474,1.23395,2,3,0,0.458505
-12.2062,0.801854,1.37614,1,1,0,0.600566
-12.5111,0.928993,1.38181,2,3,0,0.054944
-12.6287,0.977857,1.57356,2,3,0,0.0359898
-12.6287,0.976513,1.88001,2,3,0,0.0359898
-12.6287,0.127437,2.24219,1,1,0,0.0359898
-12.6287,0.536321,1.15698,1,1,0,0.0359898
-13.1878,0.966608,0.894533,2,3,0,-0.0419149
-12.0932,1,1.05678,1,1,0,0.135044
-11.7827,1,1.28957,2,3,0,0.48848
-11.8298,0.990957,1.57289,2,3,0,0.206192
-11.8441,0.987846,1.90061,1,1,0,0.20147
-12.1048,0.724606,2.28858,1,1,0,0.132443
-11.6122,1,2.12934,1,1,0,0.331296
-11.6122,0.205756,2.5931,1,1,0,0.331296
-11.6122,0.714886,1.45435,1,1,0,0.331296
-11.6182,0.905554,1.34145,2,3,0,0.3211
-12.6914,0.569995,1.48991,1,1,0,0.026334
-11.6073,1,1.19389,2,3,0,0.345099
-11.6156,0.99725,1.4532,2,3,0,0.324964
-11.9351,0.791056,1.7633,1,1,0,0.536996
-12.5375,0.646661,1.75139,1,1,0,0.660768
-12.4725,1,1.51275,2,3,0,0.649933
-12.4725,0.0638725,1.8391,1,1,0,0.649933
-13.2223,0.86504,0.905278,1,1,0,0.75758
-12.978,1,0.966418,2,3,0,0.725961
-11.6239,1,1.17471,2,3,0,0.397783
-12.227,0.748375,1.42724,1,1,0,0.604774
-11.7599,0.962223,1.36102,2,3,0,0.479604
-12.1272,0.7134,1.59374,2,3,0,0.12749
-12.1307,0.998183,1.46965,1,1,0,0.12671
-11.7317,1,1.78041,1,1,0,0.243672
-11.7317,0.130174,2.15969,1,1,0,0.243672
-11.6072,0.889074,1.14069,2,3,0,0.345882
-11.6062,0.999791,1.24478,2,3,0,0.356947
-11.6135,0.996104,1.50926,1,1,0,0.38265
-12.1013,0.682217,1.82272,1,1,0,0.133221
-11.6209,1,1.63247,1,1,0,0.393961
-11.6209,0.341133,1.97781,1,1,0,0.393961
-12.5674,0.771127,1.28177,2,3,0,0.665637
-12.5674,0.551991,1.24987,1,1,0,0.665637
-13.6497,0.778405,0.990463,1,1,0,0.807614
-11.9244,1,0.972812,3,7,0,0.177351
-11.6136,1,1.17801,2,3,0,0.328502
-12.5828,0.753511,1.42587,2,3,0,0.0432571
-12.5828,0.497968,1.3675,1,1,0,0.0432571
-15.4386,0.488478,1.03115,1,1,0,-0.263231
-17.3,0.770164,0.771102,1,1,0,-0.39871
-12.1895,1,0.751805,2,3,0,0.114229
-12.174,1,0.909473,1,1,0,0.117451
-11.7317,1,1.09974,1,1,0,0.243699
-11.9407,0.960354,1.32926,2,3,0,0.172844
-11.7032,0.757442,1.54755,2,3,0,0.454161
-11.7032,0.523663,1.49005,1,1,0,0.454161
-12.8268,0.582513,1.15354,2,3,0,0.704966
-12.7521,0.872144,0.94392,2,3,0,0.6941
-11.8294,1,1.01196,2,3,0,0.206317
-12.0188,0.935469,1.22175,1,1,0,0.152601
-11.7505,1,1.3886,1,1,0,0.235595
-11.7505,0.33536,1.6752,1,1,0,0.235595
-12.2723,0.863725,1.09076,1,1,0,0.0976438
-11.6099,1,1.15967,2,3,0,0.336385
-11.6099,0.434372,1.39845,2,3,0,0.336385
-11.6703,0.987809,0.999381,2,3,0,0.275669
-11.8996,0.786399,1.19137,2,3,0,0.184421
-11.7424,1,1.17902,1,1,0,0.238986
-11.695,0.885496,1.4206,2,3,0,0.449859
-11.6354,0.923185,1.53987,2,3,0,0.30166
-11.6354,0.608674,1.7277,1,1,0,0.30166
-11.6346,0.993852,1.45178,2,3,0,0.408943
-11.7574,0.916254,1.73765,1,1,0,0.47859
-11.6065,1,1.93631,1,1,0,0.349957
-12.4236,0.351417,2.32908,1,1,0,0.0698476
-11.8014,1,1.54744,2,3,0,0.215985
-11.7717,1,1.86104,2,3,0,0.484291
-11.6133,1,2.23734,1,1,0,0.382279
-11.8499,0.667975,2.68869,1,1,0,0.51173
-12.9804,0.218743,2.387,1,1,0,-0.0149298
-13.4669,0.762796,1.40852,2,3,0,0.786929
-13.2241,1,1.36427,1,1,0,0.757802
-11.6568,1,1.63907,1,1,0,0.426806
-12.6747,0.394317,1.96848,1,1,0,0.0288827
-13.3539,0.741842,1.36508,1,1,0,-0.0622693
-11.7924,1,1.29755,1,1,0,0.219254
-11.6691,0.987245,1.55781,2,3,0,0.276397
-11.6691,0.698152,1.84815,1,1,0,0.276397
-12.072,0.875392,1.68854,2,3,0,0.571449
-12.3013,0.837529,1.81033,1,1,0,0.619258
-12.3013,0.0465343,1.87556,1,1,0,0.619258
-11.776,0.966342,0.953718,2,3,0,0.485968
-12.4564,0.820543,1.10999,1,1,0,0.647188
-15.3735,0.413307,1.13302,1,1,0,0.969307
-15.1914,1,0.802604,1,1,0,0.954293
-15.3455,0.995268,0.962439,3,7,0,-0.255671
-12.4805,1,1.14881,1,1,0,0.0600703
-11.7334,1,1.37658,1,1,0,0.242916
-11.6306,1,1.64893,1,1,0,0.306268
-11.6306,0.0721102,1.97444,1,1,0,0.306268
-11.6286,0.972384,1.03334,2,3,0,0.402959
-11.9692,0.771604,1.20739,2,3,0,0.546166
-11.996,0.99709,1.17958,2,3,0,0.553048
-11.8141,0.708747,1.40825,2,3,0,0.21153
-11.7713,1,1.30097,1,1,0,0.227203
-11.7713,0.324611,1.55648,1,1,0,0.227203
-11.7713,0.830105,1.02305,2,3,0,0.227203
-13.4583,0.704464,1.0529,2,3,0,-0.0745808
-11.8324,0.991899,0.969591,2,3,0,0.205328
-11.6126,0.919607,1.15126,2,3,0,0.380946
-11.9049,0.921648,1.28201,2,3,0,0.528448
-11.9049,0.836746,1.42989,1,1,0,0.528448
-11.9049,0.682438,1.47955,1,1,0,0.528448
-11.9049,0.767003,1.33639,1,1,0,0.528448
-11.9049,0.842389,1.30054,1,1,0,0.528448
-11.629,0.671499,1.35237,2,3,0,0.307954
-11.6938,0.977845,1.21031,1,1,0,0.262101
-12.103,0.823704,1.41727,1,1,0,0.132836
-12.103,0.103563,1.44954,1,1,0,0.132836
-11.6229,1,0.789343,2,3,0,0.314839
-11.9494,0.940115,0.942352,2,3,0,0.170476
-11.8022,0.900741,1.06732,2,3,0,0.495652
-11.7203,0.866836,1.16774,2,3,0,0.462473
-14.2521,0.338868,1.24019,2,3,0,0.869927
-14.2521,0,5.36249,1,1,1,0.869927
-14.5516,0.970342,0.63466,1,1,0,0.898257
-15.9831,0.848618,0.67789,1,1,0,1.01709
-11.6091,0.999227,0.631421,3,7,0,0.33865
-11.6066,0.999796,1.00469,2,3,0,0.361768
-11.6066,0.295179,1.73086,1,1,0,0.361768
-11.6815,0.996707,0.348063,3,7,0,0.268905
-11.9201,0.972405,0.623955,3,5,0,0.532802
-14.1032,0.632995,1.06003,2,3,0,0.855256
-14.1507,0.956764,0.622988,2,3,0,0.859984
-12.4359,1,1.02566,1,1,0,0.643652
-12.4359,0.0815471,1.93997,1,1,0,0.643652
-12.4931,0.999568,0.205633,2,3,0,0.65341
-12.0625,0.994873,0.391843,2,3,0,0.569245
-11.6182,0.950058,0.73248,2,3,0,0.321018
-11.7788,0.946124,1.1853,2,3,0,0.48701
-11.6154,1,1.88449,1,1,0,0.386058
-11.6154,0.253096,3.50562,1,1,0,0.386058
-11.607,0.998352,0.684161,2,3,0,0.346705
-11.7325,0.850906,1.2657,2,3,0,0.468012
-12.0336,0.906621,1.49962,2,3,0,0.562362
-11.6528,1,2.08679,1,1,0,0.423903
-11.6528,1.65112e-05,3.78902,1,1,0,0.423903
-13.5095,0.962149,0.381698,4,15,0,-0.0804842
-11.739,1,0.62493,3,7,0,0.470864
-11.635,0.986706,1.12965,2,3,0,0.30207
-11.635,0.0118843,1.94773,1,1,0,0.30207
-13.0551,0.97684,0.220337,4,15,0,-0.0248679
-11.6069,0.978061,0.371429,3,7,0,0.363807
-11.6069,0.999654,0.622802,2,3,0,0.347136
-11.6066,0.999671,1.09795,2,3,0,0.349549
-11.6066,0.0542085,1.91778,1,1,0,0.349549
-11.642,0.999149,0.265441,3,7,0,0.415458
-11.7554,0.990215,0.464097,2,3,0,0.477778
-11.625,1,0.785523,2,3,0,0.399067
-11.6748,0.977548,1.3526,1,1,0,0.438468
-12.082,0.617276,2.17891,1,1,0,0.1376
-13.4322,0.525908,1.38108,1,1,0,-0.0715347
-13.0451,1,0.698306,1,1,0,-0.023551
-11.6063,1,1.18351,2,3,0,0.351894
-11.7099,0.902773,1.99002,1,1,0,0.253894
-11.7099,0.137727,2.60583,1,1,0,0.253894
-11.6148,0.994565,0.51185,2,3,0,0.326322
-11.6148,0.936454,0.844623,2,3,0,0.326322
-11.6593,0.987982,1.20086,2,3,0,0.428542
-11.6593,8.91022e-05,1.92463,1,1,0,0.428542
-11.8504,0.996072,0.284634,3,7,0,0.511915
-11.7141,0.986788,0.466589,3,7,0,0.251816
-11.658,0.934448,0.743118,3,7,0,0.427596
# Adaptation terminated
# Step size = 0.917214
# Diagonal elements of inverse mass matrix:
# 0.049881

-11.9843,0.805733,0.917214,2,3,0,0.161271
-11.9526,1,0.917214,1,1,0,0.169597
-11.8076,0.969774,0.917214,2,3,0,0.213811
-13.9412,0.694748,0.917214,2,3,0,-0.127422
-15.3564,0.742986,0.917214,1,1,0,-0.256557
-13.684,1,0.917214,1,1,0,-0.100034
-13.4981,1,0.917214,1,1,0,-0.0791778
-16.1148,0.577347,0.917214,1,1,0,-0.315619
-15.8758,1,0.917214,3,7,0,1.00893
-14.8017,1,0.917214,1,1,0,0.920824
-15.0637,0.946494,0.917214,1,1,0,0.943532
-13.4326,1,0.917214,1,1,0,0.78293
-13.4857,0.998415,0.917214,3,7,0,-0.0777471
-11.6241,1,0.917214,2,3,0,0.313437
-11.9716,0.950545,0.917214,2,3,0,0.164559
-11.6313,1,0.917214,2,3,0,0.40572
-11.6256,0.992981,0.917214,2,3,0,0.311647
